2023-05-28 05:06:48,139 - INFO: Starting Hydrogen Torch v1.2.0
2023-05-28 05:06:48,202 - INFO: <pre>Sun May 28 05:06:48 2023       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 470.161.03   Driver Version: 470.161.03   CUDA Version: 11.4     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  Tesla V100-SXM2...  Off  | 00000000:00:1E.0 Off |                    0 |
| N/A   42C    P0    25W / 300W |      2MiB / 16160MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
</pre>
2023-05-28 05:06:48,203 - INFO: Global random seed: 551229
2023-05-28 05:06:48,203 - INFO: Preparing the data...
2023-05-28 05:06:48,203 - INFO: Setting up cross-validation...
2023-05-28 05:06:48,918 - WARNING: Dropped 1 rows when reading dataframe 'data/anon/squad_text_span_prediction/squad_v1.csv' due to missing values encountered in one of the following columns: ['question', 'context', 'question', 'context', 'answer']
2023-05-28 05:06:48,918 - INFO: Running k-fold setup...
2023-05-28 05:06:54,916 - INFO: Preparing train and validation data
2023-05-28 05:06:54,916 - INFO: Loading train dataset...
2023-05-28 05:06:55,335 - INFO: Validating doc_stride...
2023-05-28 05:06:59,325 - INFO: Tokenizing text...
2023-05-28 05:07:16,420 - INFO: Loading validation dataset...
2023-05-28 05:07:16,767 - INFO: Validating doc_stride...
2023-05-28 05:07:18,858 - INFO: Tokenizing text...
2023-05-28 05:07:23,780 - INFO: Number of observations in train dataset: 78396
2023-05-28 05:07:23,780 - INFO: Number of observations in validation dataset: 19601
2023-05-28 05:07:23,787 - INFO: Epoch: 1 / 2
2023-05-28 05:07:23,788 - INFO: train loss:   0%|          | 0/3919 [00:00<?, ?it/s]
2023-05-28 05:07:36,418 - INFO: train loss: 5.55:   5%|4         | 195/3919 [00:12<04:01, 15.44it/s]
2023-05-28 05:07:48,548 - INFO: train loss: 5.55:  10%|9         | 390/3919 [00:24<03:43, 15.81it/s]
2023-05-28 05:08:00,738 - INFO: train loss: 5.56:  15%|#4        | 585/3919 [00:36<03:29, 15.89it/s]
2023-05-28 05:08:12,969 - INFO: train loss: 5.55:  20%|#9        | 780/3919 [00:49<03:17, 15.91it/s]
2023-05-28 05:08:23,789 - INFO: train loss: 5.55:  20%|#9        | 780/3919 [01:00<03:17, 15.91it/s]
2023-05-28 05:08:25,156 - INFO: train loss: 5.56:  25%|##4       | 975/3919 [01:01<03:04, 15.94it/s]
2023-05-28 05:08:37,477 - INFO: train loss: 5.55:  30%|##9       | 1170/3919 [01:13<02:52, 15.90it/s]
2023-05-28 05:08:49,681 - INFO: train loss: 5.56:  35%|###4      | 1365/3919 [01:25<02:40, 15.93it/s]
2023-05-28 05:09:01,915 - INFO: train loss: 5.55:  40%|###9      | 1560/3919 [01:38<02:28, 15.93it/s]
2023-05-28 05:09:13,791 - INFO: train loss: 5.55:  40%|###9      | 1560/3919 [01:50<02:28, 15.93it/s]
2023-05-28 05:09:14,195 - INFO: train loss: 5.55:  45%|####4     | 1755/3919 [01:50<02:15, 15.92it/s]
2023-05-28 05:09:26,462 - INFO: train loss: 5.56:  50%|####9     | 1950/3919 [02:02<02:03, 15.91it/s]
2023-05-28 05:09:38,852 - INFO: train loss: 5.55:  55%|#####4    | 2145/3919 [02:15<01:51, 15.86it/s]
2023-05-28 05:09:51,196 - INFO: train loss: 5.55:  60%|#####9    | 2340/3919 [02:27<01:39, 15.84it/s]
2023-05-28 05:10:03,515 - INFO: train loss: 5.55:  65%|######4   | 2535/3919 [02:39<01:27, 15.84it/s]
2023-05-28 05:10:13,792 - INFO: train loss: 5.55:  65%|######4   | 2535/3919 [02:50<01:27, 15.84it/s]
2023-05-28 05:10:15,921 - INFO: train loss: 5.55:  70%|######9   | 2730/3919 [02:52<01:15, 15.80it/s]
2023-05-28 05:10:28,324 - INFO: train loss: 5.55:  75%|#######4  | 2925/3919 [03:04<01:03, 15.78it/s]
2023-05-28 05:10:40,750 - INFO: train loss: 5.56:  80%|#######9  | 3120/3919 [03:16<00:50, 15.75it/s]
2023-05-28 05:10:53,151 - INFO: train loss: 5.55:  85%|########4 | 3315/3919 [03:29<00:38, 15.74it/s]
2023-05-28 05:11:03,794 - INFO: train loss: 5.55:  85%|########4 | 3315/3919 [03:40<00:38, 15.74it/s]
2023-05-28 05:11:05,578 - INFO: train loss: 5.55:  90%|########9 | 3510/3919 [03:41<00:26, 15.73it/s]
