2023-04-17 04:39:47,462 - INFO: Starting Hydrogen Torch v1.2.0
2023-04-17 04:39:47,549 - INFO: <pre>Mon Apr 17 04:39:47 2023       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 470.161.03   Driver Version: 470.161.03   CUDA Version: 11.4     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  Tesla V100-SXM2...  Off  | 00000000:00:1E.0 Off |                    0 |
| N/A   54C    P0    26W / 300W |      2MiB / 16160MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
</pre>
2023-04-17 04:39:47,549 - INFO: Global random seed: 73479
2023-04-17 04:39:47,550 - INFO: Preparing the data...
2023-04-17 04:39:54,802 - INFO: Preparing train and validation data
2023-04-17 04:39:54,802 - INFO: Loading train dataset...
2023-04-17 04:39:54,807 - INFO: Loading validation dataset...
2023-04-17 04:39:54,809 - INFO: Number of observations in train dataset: 2475
2023-04-17 04:39:54,809 - INFO: Number of observations in validation dataset: 752
2023-04-17 04:39:54,813 - INFO: Preparing test data
2023-04-17 04:39:54,979 - INFO: Loading test dataset...
2023-04-17 04:39:54,982 - INFO: Number of observations in test dataset: 752
2023-04-17 04:39:54,988 - INFO: Epoch: 1 / 5
2023-04-17 04:39:54,989 - INFO: train loss:   0%|          | 0/154 [00:00<?, ?it/s]
2023-04-17 04:40:02,759 - INFO: train loss: 1.73:   5%|4         | 7/154 [00:07<02:43,  1.11s/it]
2023-04-17 04:40:07,410 - INFO: train loss: 1.33:   9%|9         | 14/154 [00:12<01:58,  1.18it/s]
2023-04-17 04:40:10,905 - INFO: train loss: 1.03:  14%|#3        | 21/154 [00:15<01:31,  1.45it/s]
2023-04-17 04:40:15,514 - INFO: train loss: 0.86:  18%|#8        | 28/154 [00:20<01:25,  1.48it/s]
2023-04-17 04:40:20,735 - INFO: train loss: 0.81:  23%|##2       | 35/154 [00:25<01:23,  1.43it/s]
2023-04-17 04:40:25,419 - INFO: train loss: 0.69:  27%|##7       | 42/154 [00:30<01:17,  1.45it/s]
2023-04-17 04:40:29,290 - INFO: train loss: 0.64:  32%|###1      | 49/154 [00:34<01:07,  1.55it/s]
2023-04-17 04:40:33,950 - INFO: train loss: 0.62:  36%|###6      | 56/154 [00:38<01:03,  1.53it/s]
2023-04-17 04:40:39,169 - INFO: train loss: 0.61:  41%|####      | 63/154 [00:44<01:01,  1.47it/s]
2023-04-17 04:40:43,566 - INFO: train loss: 0.57:  45%|####5     | 70/154 [00:48<00:55,  1.50it/s]
2023-04-17 04:40:47,694 - INFO: train loss: 0.54:  50%|#####     | 77/154 [00:52<00:49,  1.56it/s]
2023-04-17 04:40:52,212 - INFO: train loss: 0.49:  55%|#####4    | 84/154 [00:57<00:45,  1.56it/s]
2023-04-17 04:40:57,412 - INFO: train loss: 0.53:  59%|#####9    | 91/154 [01:02<00:42,  1.49it/s]
